road_type_score,avg_speed_kmh,turn_count,elevation_gain_m,weather_score,time_of_day_score,distance_km,sharp_turn_count,u_turn_count,intersection_count,signal_count,roundabout_count,lane_change_count,traffic_density_score,comfort_score
0.7,71.79853810186336,66,222.0158990027355,0.07544993547966361,0.75,24.227660573036967,10,0,72,33,3,7,0.28367698198464064,44.116800609697535
1.0,85.72210941746788,3,249.09770417841037,0.852224580078157,0.4,41.850896317186695,16,0,9,2,3,0,0.7061151979372648,72.64834665017084
0.7,47.33628459044912,29,252.43520199204403,0.41336339594394467,0.95,33.62338382818124,8,1,32,15,0,1,0.34107761254255464,54.75138253880229
0.7,79.10748308132698,12,169.91990842814053,0.7005321155919974,0.75,22.224673286386246,7,4,20,8,5,3,0.9102371871324537,67.48874006856693
0.55,13.645825564718965,20,234.02218068698718,0.6822456310494183,0.95,45.35685494121108,9,3,25,7,0,0,0.39797665335456545,42.35100403781247
0.55,21.06200642880205,40,147.71853764415576,0.6762628928342468,0.75,38.0312980486621,3,3,47,15,0,4,0.845438306122146,43.062015433903824
0.85,28.27635336280559,18,285.4589509254901,0.506938278757441,0.75,4.710127958306199,4,0,24,9,4,9,0.35935618698226685,58.655886561125186
0.7,46.17567321536976,47,57.20955893623042,0.2775187905478407,0.95,8.533545634028625,17,4,50,15,1,2,0.6466322626068954,41.379068797783205
0.55,86.11703904931869,62,274.6851276221698,0.6250945585613864,0.75,5.001726296932954,5,4,73,32,3,1,0.9298629421886517,48.30486144173795
0.85,41.16394457091374,19,77.55910838031693,0.9617915038112181,0.75,16.624304629169963,9,0,20,4,2,6,0.43680209830514843,69.81434901785225
0.7,68.91590741639166,63,30.817012106055607,0.8339492559463139,0.75,22.346684419355498,17,2,73,34,6,1,0.2651178668632362,46.65766776793623
0.85,73.8382865323135,36,131.73133422209023,0.10876823155377657,0.95,25.708050215233843,10,1,48,13,6,8,0.6420735759880014,56.36363314899957
0.7,62.756411867950725,30,184.4751727248178,0.023187401586550083,0.75,42.71919773614217,4,2,31,7,1,5,0.3378644585449643,54.55474828755107
1.0,42.15177713531226,73,69.29696195998567,0.4989713568704347,0.75,1.879858003372631,2,4,86,39,5,7,0.7826757586058051,53.24710556149451
1.0,61.93480075421898,17,166.73887234328936,0.7758293517147361,0.4,21.986131881511053,17,0,24,6,6,2,0.6726569226769061,70.86409449178288
0.7,40.80390335107716,19,242.36800708035142,0.3139025531672073,0.95,21.138920310426002,3,1,26,11,2,4,0.4771000872393176,56.59172948935705
0.7,17.548636469681085,10,77.12548974111682,0.7012382779042275,0.75,47.42632089630581,7,3,21,6,5,2,0.7645225693289663,59.9672758657194
0.7,99.3523580367413,43,174.0966737742609,0.931921264238809,0.95,12.810808963585451,16,4,43,20,6,8,0.3908223802294337,54.56912456220542
1.0,21.44642082692598,63,101.79377885792408,0.45898450693466886,0.95,6.9978847833679785,9,1,75,19,4,0,0.9336292495660041,47.468500099506734
0.7,16.51135454524516,33,158.93054025914407,0.24415965623062186,0.75,7.9707503970148235,18,1,33,7,7,7,0.47751042620694356,42.60347429596162
0.55,89.06776742864403,64,200.07570587249083,0.9177578620802471,0.75,26.486993472463617,0,2,67,32,5,5,0.810374491968036,52.539019062947496
0.55,37.16511948036056,54,105.12677154482772,0.47226396400371484,0.75,20.154286371767853,1,3,54,13,7,6,0.40681547499577403,40.40429203764966
0.7,68.52672766661568,73,298.3448647356402,0.40783930667511004,0.75,37.952959389835485,10,2,82,39,6,1,0.771860276552222,46.51621704877457
0.7,39.61051566960096,0,169.13255952889224,0.35336157154092396,0.75,16.835936235523597,14,2,0,0,2,6,0.22522353259989397,62.68664721831321
1.0,45.230884371502405,37,247.3384677278816,0.4230169524388131,0.4,7.270125848115386,0,2,46,10,5,0,0.4364142944532578,61.24045453078698
0.55,33.590167481511685,8,217.54056687323734,0.6736578541823582,0.75,19.956913696330666,8,2,18,6,5,6,0.2743122122999472,54.53005571088228
0.7,40.87396052137092,70,255.8415941108843,0.433719627220154,0.95,44.268745248805196,7,4,84,18,0,7,0.5609764179384197,41.35015181146765
1.0,46.96303605278888,16,52.140286361570375,0.32422388855922013,0.75,20.870801117632073,0,3,20,5,5,1,0.548086394953176,71.93414997850715
1.0,74.83744621831086,51,66.76611291830129,0.7436376655597196,0.75,41.84775840128225,9,2,51,15,3,9,0.48720653771888156,59.94453412595113
0.7,56.03825748113126,17,146.22335336708707,0.2029714270243962,0.4,19.204974206825472,16,4,26,9,1,1,0.9849342144903235,56.146372172222186
0.7,94.92086954412792,62,255.6986029456327,0.2019337246408881,0.75,14.787895571906281,17,4,73,35,0,2,0.395272437700499,37.866399619746204
0.7,13.769235445489796,32,59.28197441725762,0.6964355365489567,0.4,38.968273765361936,15,1,37,9,3,9,0.8328409007766224,51.628675955988896
1.0,55.276149036882536,3,291.3197496321895,0.8667065301894732,0.75,11.252491855897455,1,1,17,5,6,3,0.5579577129752085,77.01688640087298
0.55,62.58023099485463,74,38.28069249454242,0.2412108394971294,0.4,12.359704602320763,16,0,77,28,5,7,0.4678483830686637,36.96654407299596
1.0,92.81772874668465,51,52.5233835541524,0.19112497497642955,0.75,3.440829065722352,3,4,60,15,6,2,0.3627733629276282,54.34099659666255
0.85,14.424267125928482,8,50.17013500982262,0.6703058812907523,0.75,10.204439852817728,6,0,20,8,0,5,0.7067231160226197,62.920380646057325
0.85,61.614962644169445,63,175.80178591038586,0.6208025217731528,0.75,19.561954286880134,8,4,73,23,1,9,0.46694250309794205,49.25174615738686
0.35,86.82669356751613,29,275.26232447899076,0.4472523465196122,0.75,20.579062237030286,2,2,39,18,4,7,0.8503350077026175,57.96699981611536
0.7,31.773495530731292,7,76.5334161499315,0.09586063984832793,0.95,21.61077625964709,19,2,11,4,2,9,0.9747718789505415,58.86346085638225
0.7,88.86631136715437,4,165.91105603756844,0.09178543098187342,0.75,24.504954365533344,4,0,17,5,7,1,0.3817052518554719,66.56788098806044
0.55,11.713906834686265,75,52.73175301423822,0.7773417890443545,0.4,29.023620172198395,17,2,83,34,4,3,0.3029363086653752,28.479346331936267
0.85,75.92091662203568,62,189.34106886233957,0.4517691173956855,0.75,10.282022205177402,16,2,63,28,5,0,0.45241424096200494,46.18014929308533
1.0,93.98018990517878,0,36.97390085385352,0.8579670912415589,0.4,31.083264970727225,6,1,2,0,5,7,0.5736894136443882,83.81919870593876
0.85,69.1477895476056,14,147.39323025380935,0.5747336515388624,0.75,17.49117478599514,13,2,26,7,6,0,0.4407734527594004,65.13577827282705
0.85,49.51263195824032,37,196.55454410306024,0.6187381412176327,0.75,36.966526021817295,14,1,39,12,2,8,0.9763734448438388,55.513710020915354
0.55,14.039291482544623,41,173.73837502665307,0.9341944419085537,0.95,28.303018059129556,13,3,51,17,2,5,0.8233613117445373,43.625390678821375
0.7,92.81024319903659,45,42.00014481022275,0.164615894039438,0.75,28.159162715067197,8,4,53,16,6,2,0.9729125864338206,55.969701308342366
0.55,52.32666004224173,52,48.4120114544488,0.5430242292969959,0.75,34.588862441050786,15,1,54,15,5,7,0.49859196585209803,41.228727886699765
0.85,12.60970699023532,25,201.41730144749647,0.058138599966034765,0.75,17.3179305567248,18,1,34,14,1,1,0.4437398887986314,39.53799296885102
1.0,72.08389641958857,60,242.67278882693284,0.3589250478821191,0.4,22.032414087512297,0,1,64,13,1,2,0.5258900221505656,57.013265894153506
0.85,53.36535282186323,66,272.4223207588773,0.14809849980120515,0.95,29.561995553211215,7,4,71,20,4,6,0.6182667146618407,42.648835079148995
0.55,21.191078569816966,53,244.08345460383507,0.18783596228457056,0.75,21.656225405270554,17,4,58,14,3,0,0.7932441624940763,33.407063756923264
0.7,29.28446283792336,21,292.1771636661584,0.9347947200605281,0.95,22.768616247253913,1,4,26,6,7,8,0.9048815000770536,63.489581155019025
0.85,15.804161241026165,25,122.47554124954063,0.6106825282048808,0.4,14.351866566663116,3,2,25,7,3,9,0.5705439003032008,55.75681948888927
0.7,61.68641857377162,59,99.34972626661029,0.8921581331898143,0.95,15.081866286572215,0,1,64,27,4,8,0.43134298533872606,60.524168548788
1.0,65.98265313268084,38,8.455215703535067,0.4435201843907496,0.75,35.24891294323452,18,4,38,18,6,2,0.4550772594843692,54.59732278057818
1.0,55.51680685198999,35,134.96875679642804,0.5976433466633834,0.75,1.2097759593134811,10,3,40,14,2,3,0.7575586066915152,56.04705635818103
0.85,83.53919197023534,20,195.41146572396977,0.03209451219292636,0.95,5.669230688208587,5,4,32,9,6,1,0.6540464271931969,61.75271715575062
0.7,87.49079391772122,40,244.62259239674268,0.4695022322743341,0.75,47.49168458572078,18,0,49,21,1,9,0.5891953047818057,49.11525705714852
0.7,65.4061957014814,47,80.23661483231109,0.5640566733437882,0.4,10.163886011287335,13,0,61,13,4,0,0.36221926302093926,51.952896876745655
0.55,11.148083173668748,25,154.07738291078715,0.016777714265544974,0.4,21.487923701868826,18,1,30,6,3,7,0.9003645499991226,38.60222321952199
0.7,72.57066901729621,62,198.602869384214,0.7894891768236403,0.75,42.6345716700271,12,1,64,19,2,8,0.8248163580059249,52.77901310448175
0.7,47.61992952283164,76,165.48085979522818,0.2954229842766055,0.75,1.0050162537664973,11,1,78,26,3,8,0.3125108813913837,38.387277110549135
0.85,60.900173490374826,35,82.20621522072233,0.45248707496077023,0.95,46.333780284071636,9,2,40,17,2,9,0.49391076368170933,53.722790749189706
0.85,68.4172541816996,23,238.8847314885187,0.5356302853048245,0.4,3.620942570922064,18,0,24,11,3,4,0.6337056749111132,61.45877974571427
0.55,41.52129528943691,20,52.00830374158011,0.9921971531284334,0.95,9.372583426676526,10,0,34,12,5,4,0.5634708982172256,63.82331282498569
0.7,92.53886546546148,17,271.4939501359092,0.09918414687418287,0.95,2.42607362328806,11,1,28,9,0,4,0.5182366709901907,60.64891552358372
0.55,22.05773800748031,14,285.77902471644336,0.555279562224498,0.75,26.456482265495325,6,0,18,4,2,5,0.7750655180484236,57.92164984662945
0.55,70.43606265529337,78,109.67197862257862,0.5305941458002693,0.95,47.21162119418961,7,0,87,29,2,3,0.24360280339026996,52.27194651553676
1.0,10.392362196092238,5,112.85453714578554,0.06890969560318216,0.75,42.11279396810779,16,2,7,3,6,1,0.5771282713007535,61.425335598379974
0.35,93.21859948646627,42,222.98347767515824,0.6339383601951246,0.75,32.34767876696926,2,3,46,14,2,1,0.40974535231168113,50.700919497386465
0.7,20.125371991428235,30,136.8865795656002,0.2868544338938106,0.75,10.088943241106254,5,1,43,11,0,5,0.26769470818780716,41.714180707963656
0.55,18.539580713281715,27,8.583043079770558,0.1037679661646207,0.75,43.610257827822224,11,3,39,11,0,4,0.5719097264023725,41.41573814572833
1.0,39.97068697470198,7,275.96301830257227,0.1786419309184527,0.4,37.98399416569923,14,3,9,3,6,3,0.33709495285645497,56.67966399848899
0.85,43.62096574351725,28,129.22510258972883,0.8236032332153927,0.4,14.075540413826676,6,2,29,11,3,5,0.4065794255121669,59.657570818279204
0.55,29.287006509059076,20,61.048530162093385,0.10412476243739388,0.75,40.44936900639698,5,0,23,7,1,3,0.6056069836080608,58.28630798325811
0.85,62.66094948344122,57,166.6992219446358,0.46692738824032465,0.4,43.98041556356059,11,1,61,26,6,9,0.9789671839462573,47.42825044093908
0.85,49.86226882377672,59,65.67184877739497,0.19527312117922124,0.95,35.21307460905389,11,4,64,24,5,3,0.7474040054428448,46.730836902152305
1.0,13.075803013697868,49,61.806599904482354,0.16231986208501203,0.75,5.918823397555883,3,3,61,24,3,5,0.4236974385254598,42.03353542408161
0.55,38.76868560297706,30,163.7193982171898,0.20571175941707254,0.75,49.22809532316021,8,3,42,19,2,3,0.5059248420603013,43.65984115550675
1.0,82.93896222158534,46,117.31268765684072,0.4927829345196203,0.4,4.724048459333328,16,2,59,27,2,8,0.5249065218567819,50.15128727688143
1.0,72.07313813756818,33,171.8979834759667,0.23778842111157128,0.75,33.06922541936145,1,3,46,12,5,6,0.32291009867550174,63.06485460787859
1.0,75.23837682218924,1,299.0476310433721,0.09673295035256035,0.75,6.415737505084016,4,3,14,5,6,5,0.3285233510877446,71.0717206271871
0.85,72.83052316751713,66,257.7054463112305,0.8014008692471686,0.4,45.36525457242027,9,3,80,33,3,2,0.3187157787898916,45.506464745360134
0.85,37.987571924472995,71,2.3012397869366263,0.5398214031716857,0.95,18.14890648769656,5,2,72,17,4,3,0.6173313101895335,53.36473377579299
0.7,18.96975298690983,51,15.166712861216924,0.15685365236857218,0.75,26.06364809700248,5,0,63,28,1,1,0.7393488693917667,44.34425242791702
0.85,34.522046562978645,6,183.0238320393734,0.4714298486321701,0.75,9.759317633836519,4,3,19,4,0,2,0.6725765476886614,64.4825230391616
0.85,84.86067701666434,75,187.87682433968942,0.06836249987290988,0.4,27.78154729937375,7,1,77,33,1,0,0.9822137483626789,48.62902862935453
0.85,98.2423718004764,18,263.457253222798,0.5804298636187585,0.95,47.00315535671048,2,3,20,4,4,8,0.3006996578061215,70.87408575003498
0.7,54.446231326740524,14,188.71715235654773,0.34030481959798153,0.75,45.18002046102468,13,3,19,8,3,9,0.9891795250422042,58.47199268919999
0.85,10.8730319430738,77,68.3143615547227,0.10352852963016412,0.75,4.1309000899095585,4,1,77,18,7,2,0.5733391471103135,41.84649415913227
1.0,22.604033092080613,47,140.55486831109525,0.18364384986839744,0.75,19.53466681724253,14,2,53,16,6,7,0.37490623022171016,41.22122445540619
0.55,38.987251778463914,13,242.69562020135655,0.3457027048507265,0.75,14.10413678906615,8,4,25,6,3,3,0.9546246608046058,51.622402700014014
1.0,62.07268137336548,2,276.84748937951144,0.8064074542922428,0.4,24.586712378541353,14,1,9,2,7,7,0.5748906481156741,77.22706853089666
0.85,16.758428122478257,49,71.07453569001274,0.17375569622982334,0.75,41.85272895441842,18,4,55,27,2,6,0.4778775641684163,34.767903160816026
1.0,94.90215688388935,53,161.88142050399776,0.10966422149279831,0.75,37.2037374968221,15,0,56,13,5,3,0.3710480830543653,55.19559853733757
0.7,42.85753059559607,5,47.67826505112082,0.5159390064656842,0.75,17.85493141602852,7,0,11,3,7,6,0.4143003608926417,65.63111906352756
0.7,92.13257961323407,48,149.09990967827076,0.5586969639802648,0.75,19.75062564854765,14,3,48,19,3,7,0.9833756081817755,46.22716877060954
1.0,80.24696224813196,22,27.03423622485033,0.09024131766741716,0.95,33.05849460840377,10,3,34,7,4,9,0.4431787519238195,67.26115261483342
0.7,77.9893545264023,77,282.51842098514226,0.284484479207302,0.75,10.517033272799745,3,2,91,21,3,2,0.982244739007684,54.821806355703615
1.0,64.60476218040088,77,191.41693748478465,0.26276403791425407,0.75,6.033672987080076,9,4,89,21,6,4,0.46417198928966974,48.88135783148091
0.7,66.410543534666,19,256.2650225141031,0.18622160946111532,0.95,12.886834746335191,9,0,26,10,3,2,0.3851347724708496,61.79713245507163
0.85,67.42029116946233,76,299.48855225457186,0.31563812720065376,0.95,7.077589136269061,1,0,89,42,4,6,0.34669134632147786,52.578609852152134
0.7,66.58492483230239,59,54.79979841161347,0.03710851153829664,0.95,18.24722791911899,7,3,68,30,7,5,0.5294836042191977,47.503852333232956
0.85,59.83554082585251,44,208.2430244878946,0.6515497829534784,0.75,46.94072341891189,7,3,58,28,0,0,0.3894451588280218,48.17247887073589
0.7,98.77726166346,60,266.09588805205743,0.988487145033841,0.4,6.894674325233221,8,2,69,25,7,9,0.7575503710616425,50.07175416589275
0.35,75.90615106831265,55,172.781450223537,0.6340467674692488,0.95,41.09778503684427,1,3,57,27,1,4,0.3918173882911828,46.084017690831374
0.7,79.92517495532691,1,191.9089135099683,0.36107645054378623,0.4,27.19775354046948,13,3,9,2,6,3,0.8683174759982955,67.19270497189622
0.35,88.52165335753068,44,122.30132685514121,0.6679103011456768,0.4,32.01225074853906,19,2,44,14,3,1,0.8672090067905336,45.45812583381467
1.0,29.407578645326424,39,202.42825011495418,0.5715159210235763,0.4,9.334036032886017,1,3,44,14,1,0,0.42842109923845295,51.746178898176744
1.0,17.54237431855547,23,118.67337440883713,0.8467579305873446,0.75,8.41729226212283,3,3,23,4,1,6,0.802832104389464,69.24264851336639
0.7,53.46049929387388,28,142.9858914454345,0.6218745609820004,0.4,8.974440163778718,2,3,35,15,2,6,0.8860367007835628,55.928872734186214
0.85,56.26726260573459,66,30.873522786847463,0.6340763546212487,0.75,33.68608094319565,13,4,79,16,0,5,0.6721062751497173,50.47712396793216
0.7,84.6263601954926,67,2.342520054114494,0.2216641882729934,0.4,37.64162507034472,15,0,69,28,1,4,0.49306592869124394,43.64889033235086
0.85,49.94052213541021,65,16.545337241684056,0.4156272385375932,0.4,46.09200228047643,14,1,68,21,2,8,0.5527737493701432,41.178675433840866
1.0,61.37677229898814,53,57.756492281280515,0.34441606025567717,0.75,20.51142528068964,6,0,64,12,7,1,0.8289830920278256,62.90819410670464
1.0,57.43638446621125,52,136.9811458785196,0.01142518740375098,0.75,23.636499820906867,17,4,57,16,4,2,0.4346539711974513,42.85194605239925
0.7,13.438250538165196,78,6.2982212554361645,0.3132807293890614,0.95,24.010155783794808,19,1,81,24,4,8,0.4675698675009552,37.34734201385664
0.85,65.36934069372225,48,46.78099174626975,0.48606212432295026,0.95,14.224997236541789,5,0,61,29,4,1,0.3286274690062806,58.285852929882665
0.7,84.5238957196827,31,234.43338116533158,0.5998486332100811,0.4,17.083400077555837,15,2,38,15,5,2,0.5192419224104021,54.212543424767226
1.0,24.175049326822347,60,228.64996747861412,0.9345689467104553,0.95,42.49419156776105,10,4,68,24,5,5,0.26921210579958876,43.85951964057067
0.35,63.489856053393616,41,236.91908750264997,0.23911375935981638,0.75,17.84238704471016,1,2,45,10,6,9,0.4568275527912892,47.20945497509904
0.85,63.42494900017729,0,276.46228295903217,0.15242899110855834,0.75,43.58570899425077,1,2,0,0,4,6,0.49878350475828565,77.02699187822017
0.85,24.776646765072286,62,35.721300220355744,0.8694456889989581,0.75,15.958117862669601,13,0,69,14,4,1,0.4043833059393057,50.26765763955172
0.85,21.111721635766244,34,48.94196286836488,0.9418474940884476,0.95,17.654274964589863,8,1,47,20,2,7,0.28108649530799057,53.83051234508346
0.55,98.20467486788363,50,100.06608438039432,0.4879542485810844,0.4,28.453762717166654,11,3,62,15,7,8,0.617333794049244,49.01311116970138
1.0,45.43472526877338,70,274.5423596942729,0.11521656125005197,0.4,6.053215510018067,2,3,84,31,0,0,0.8920649358043766,46.47111205206236
0.55,30.467955585117636,44,232.64332290178348,0.48538829927697125,0.75,46.18105109114424,4,4,45,18,0,5,0.46851579664037635,38.58726569936485
0.85,25.419209000893744,76,97.23638169969591,0.10944332710326876,0.4,41.19959209328744,8,2,81,25,2,3,0.389441257136111,40.246230537769954
0.55,70.08415422249115,64,26.290745334820464,0.8831855787006627,0.75,33.854687547871286,2,4,69,26,2,9,0.42803057415240275,49.83846024996281
0.7,64.85007675945509,13,184.91400784465023,0.7081501046162499,0.75,49.418125671208216,17,0,23,9,5,9,0.8895097450433895,66.29995605774002
0.85,67.91969106886756,2,77.0457497416957,0.24113701771000395,0.95,1.7839687059982006,1,2,8,2,3,4,0.6222460716862381,79.0818984693989
0.7,17.920542476030704,23,159.34576979056592,0.8866906933167867,0.75,21.14195550518382,3,3,34,12,1,5,0.3046322810166198,52.404715173165094
0.55,90.41811251485933,64,282.5410078802931,0.6379017290493193,0.75,43.05880985825204,12,0,72,30,5,5,0.76737731924437,52.84366465282729
